ND,DC,EC,LC,CC,BC,FR
" Schmidt J, 2014, EWEA C P BARC SPAI",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Donker Fw, 2017, INT J DIGIT EARTH",0.00020483408439164277,4.877516559913434e-11,0.0,0.07866453972704275,0.0,0
" Vigueras-Rodriguez A, 2012, J WIND ENG IND AEROD",0.00020483408439164277,0.00028037470334343434,0.0,0.10433630399008356,0.0,0
" Safouane M, 2009, CHEMPHYSCHEM",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" International Electrotechnical Commision, 2015, 6140013 IEC T",0.00020483408439164277,1.206713211012688e-05,0.0,0.11578323253883553,0.0,0
" Lio Wh, 2017, INT J CONTROL",0.00020483408439164277,2.299025306714953e-06,0.0,0.11696494884879849,0.0,0
" Miller C, 2019, BUILD SIMUL-CHINA",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Tencar J, 2016, SBTOOLCZ PROSKOLSK",0.00020483408439164277,1.7314434604648446e-16,0.0,0.04989932234226315,0.0,0
"Alsailani M, 2021, RENEW ENERG",0.00020483408439164277,2.784607203632099e-07,0.0,0.09995700333736,0.0,0
"Valentin J1, 2021, J PHYS CONF SER",0.004096681687832855,0.0043584308818813465,0.026294840083789243,0.12505122950819672,0.025596215875302718,0
" Wienold J, 2004, EVALGLARE A NEW RAD",0.00020483408439164277,9.010800567964687e-15,0.0,0.06905135712366162,0.0,0
" Commission Internationale De L'Eclairage, 2018, S026E CI",0.00020483408439164277,3.264736098016788e-16,0.0,0.05549303779482807,0.0,0
" Massel Sr, 2017, OCEAN SURFACE WAVES",0.00020483408439164277,5.348082853657932e-10,0.0,0.08318140771157417,0.0,0
" Matzarakis A, 2020, ATMOSPHERE-BASEL",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Sethi M, 2021, PLOS ONE",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Lyons P, 2000, T AM SOC HEAT REFRIG",0.00020483408439164277,3.97327706386507e-09,0.0,0.09450800472346439,0.0,0
" Muschner C, 2020, OPEN SOURCE ENERGY ",0.00020483408439164277,2.6534030757455096e-10,0.0,0.08828050125675847,0.0,0
" Fylling I, 2011, P INT C OFFSH MECH A",0.00020483408439164277,9.445659234245742e-08,0.0,0.10002253682722449,0.0,0
" Shao X, 2021, EXP FLUIDS",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Zhao Y, 2019, RENEW SUST ENERG REV",0.00020483408439164277,2.323425688896374e-08,0.0,0.09504526428501898,0.0,0
" Chamorro Lp, 2013, J FLUID MECH",0.00020483408439164277,0.00036154325136189487,0.0,0.10647532223942771,0.0,0
" Dar Ma, 2020, EGYPT J KING ABDULAZ",0.00020483408439164277,3.172268802241421e-07,0.0,0.08657409870369386,0.0,0
" Schutt M, 2021, J PHYS C SE",0.00020483408439164277,3.6869410013570787e-09,0.0,0.0831927474737147,0.0,0
"Acosta I, 2019, SOL ENERGY",0.00040966816878328555,2.0376181955651217e-11,0.02117261591062142,0.08117860290327408,0.020724350518115178,0
" Karyotakis A, 2011, OPTIMISATION OPERAT",0.00020483408439164277,3.176426628336747e-08,0.0,0.0806289121207617,0.0,0
" Eliassen L, 2017, PROCEEDINGS OF THE ASME 36TH INTERNATIONAL CONFERENCE ON OCEAN",0.00020483408439164277,1.1128585221604126e-06,0.0,0.10468083281514677,0.0,0
" Madsen Fj, 2019, WIND ENERGY SCI",0.00020483408439164277,9.445659234245742e-08,0.0,0.10002253682722449,0.0,0
" Bergami Leonardo, 2014, P EWE",0.00020483408439164277,3.6869410013570787e-09,0.0,0.0831927474737147,0.0,0
" Manolas D I, 2015, EUR WIND EN ASS AN",0.00020483408439164277,0.0003093765381250475,0.0,0.12254323652702126,0.0,0
" Xu Y, 2017, LANDSCAPE URBAN PLAN",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
"Azcona J, 2017, WIND ENERGY",0.00020483408439164277,5.309042932978693e-08,0.0,0.10005943719128528,0.0,0
" Walikewitz N, 2015, BUILD ENVIRON",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Ward J, 2010, SMART TARIFFS HOUSEH",0.00020483408439164277,1.2455997567846417e-12,0.0,0.0720090859477558,0.0,0
" Granderson J, 2016, APPL ENERG",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Meteosuisse, 2021, NORM PAR METEOSUISS",0.00020483408439164277,1.0164581002536279e-09,0.0,0.09478691389185516,0.0,0
" S~Rensen N N, 1995, GEN PURPOSE FLOW SO",0.00020483408439164277,8.236239490515425e-06,0.0,0.10241456711909207,0.0,0
" Shi Zm, 2017, BUILD ENVIRON",0.00020483408439164277,2.848622200432603e-08,0.0,0.09092771600454452,0.0,0
" Hall M, 2015, BAUPHYSIK",0.00020483408439164277,2.2981176228500297e-16,0.0,0.056404746224856445,0.0,0
" Foph, 2020, FED OFF PUBL HLTH R",0.00020483408439164277,1.0164581002536279e-09,0.0,0.09478691389185516,0.0,0
" Denholm P, 2011, ENERG POLICY",0.00040966816878328555,2.315232344680389e-16,0.012621657219790876,0.05644517926720699,0.012621657219790876,0
" Schaak P, 2003, EWE",0.00020483408439164277,3.6869410013570787e-09,0.0,0.0831927474737147,0.0,0
" Midtb Kh, 2020, P 14 INT C CFD OIL G",0.00020483408439164277,6.385949970817321e-10,0.0,0.094245284840061,0.0,0
"[Anonymous], SWITCHABLE FACADE TECHNOLOGY ('SWIFT')",0.00020483408439164277,9.010800567964687e-15,0.0,0.06905135712366162,0.0,0
" Bak C, 2013, DANISH WIND POWER RE",0.00040966816878328555,1.1214927202946933e-05,0.08470188212930928,0.11198531941736438,0.10221931588212908,0
" Hurst D, 2007, PHYS FLUIDS",0.00020483408439164277,0.00036154325136189487,0.0,0.10647532223942771,0.0,0
" Deleva A, 2020, J APPL REMOTE SENS",0.00020483408439164277,1.6324109448964206e-07,0.0,0.0863749756727588,0.0,0
"Abdelrahman Mm1, 2022, BUILD ENVIRON",0.009832036050798854,3.586533145638662e-08,0.07549790149903904,0.10480443089605428,0.08049056717800518,0
" Geiger Cp, 2012, EJOURNAL EDEMOCRACY",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Nik Vm, 2017, ENERG BUILDINGS",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Pappalardo G, 2014, ATMOS MEAS TECH",0.00020483408439164277,1.6324109448964206e-07,0.0,0.0863749756727588,0.0,0
" Iec, 2019, IEC614003",0.00020483408439164277,3.028730467486224e-08,0.0,0.09788078673536901,0.0,0
" Virbulis J, 8,  INT BUILD PHYS C S",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Nicklas Mh, 1996, ANAL PERFORMANCE ST",0.00020483408439164277,1.3382602787012225e-13,0.0,0.07038537506668012,0.0,0
" Khokhryakova Ca, 2018, MAGNETOHYDRODYNAMICS",0.00020483408439164277,1.8633561771969974e-14,0.0,0.053691422789710425,0.0,0
" Jones B, 2021, BUILD ENVIRON",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Freire-Gonzalez J, 2011, ECOL MODEL",0.00020483408439164277,1.0398870943008462e-12,0.0,0.06204013165419171,0.0,0
" Drela M, 1989, LOW REYNOLDS NUMBER",0.00020483408439164277,1.5134227279183876e-05,0.0,0.10262986398705039,0.0,0
" Arnqvist J, 2015, BOUND-LAY METEOROL",0.00020483408439164277,2.5331602491978744e-06,0.0,0.10124219738288298,0.0,0
" Naboni E, 2020, BUILD SIMUL CONF PR",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Lizasoain-Arteaga E, 2019, J CLEAN PROD",0.00020483408439164277,3.1595707175798164e-12,0.0,0.0700983559480221,0.0,0
" Balasbaneh At, 2018, ENVIRON PROG SUSTAIN",0.00020483408439164277,8.562556636067013e-12,0.0,0.08245646629621498,0.0,0
" Rodriguez Sn, 2021, J FLUID STRUCT",0.00020483408439164277,3.7031239747260596e-05,0.0,0.12071310239101946,0.0,0
" Enevoldsen P, 2016, ENERGY SUSTAIN DEV",0.00020483408439164277,0.0026586540056018114,0.0,0.09280486645756107,0.0,0
" Buchli R, 1985, SCI TOTAL ENVIRON",0.00040966816878328555,1.8435077489216016e-09,3.9097948909010534e-06,0.09483478700052449,3.909794890901054e-06,0
" De Bakker C, 2017, BUILD ENVIRON",0.00020483408439164277,1.8932158727903568e-08,0.0,0.09478323334692372,0.0,0
" Manjunatha Hc, 2021, INDIAN J PHYS",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
"Walker L1, 2021, J PHYS CONF SER",0.0032773453502662844,1.6313431622441661e-15,0.006136209756145463,0.05251834161664408,0.006136209756145463,1
" Politis Es, 2012, WIND ENERGY",0.00020483408439164277,1.5134227279183876e-05,0.0,0.10262986398705039,0.0,0
"Lei Na1, 2021, J PHYS CONF SER",0.0024580090126997134,5.127220076064731e-12,0.002457379528728012,0.07712236580202837,0.002457379528728012,0
" He Bj, 2020, SUSTAIN CITIES SOC",0.00020483408439164277,6.588171340516661e-09,0.0,0.09945606779799132,0.0,0
" Aguilera Jj, 2019, J BUILD ENG",0.00020483408439164277,2.6726115889716182e-09,0.0,0.09486427141830053,0.0,0
" Rezaeiha A, 2017, ENERG CONVERS MANAGE",0.00020483408439164277,1.9201826966214373e-06,0.0,0.09822739985110963,0.0,0
" Bohn E, 2019, INT CONF UNMAN AIRCR",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
"[Anonymous], [NO TITLE CAPTURED]",0.00020483408439164277,8.066745904142321e-10,0.0,0.09957372167492709,0.0,0
" De Dear Rj, 2013, INDOOR AIR",0.00040966816878328555,4.11967646566176e-09,0.0037169152643835245,0.09579874806224367,0.005610668827007761,0
" Yao Q, 2020, ENERG BUILDINGS",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Nield D, 2017, CONVECTION POROUS ME",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
" Zhou Y, 2021, SUSTAIN CITIES SOC",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Reyes Hm, 2019, WIND ENERGY SCI",0.00020483408439164277,0.00028037470334343434,0.0,0.10433630399008356,0.0,0
" Maulik R, 2020, PHYS REV FLUIDS",0.00020483408439164277,1.5134227279183876e-05,0.0,0.10262986398705039,0.0,0
" Baby Lt, 2000, PHYS REV C",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Wienold J, 2010, DAYLIGHT GLARE OFFI",0.00040966816878328555,1.1837312775929454e-12,0.014656099396778251,0.07957490505452233,0.01453378844153637,0
" Heidari S, 2017, EC MODELLING FLOATI",0.00020483408439164277,5.738646770750497e-06,0.0,0.09589659981535681,0.0,0
" Inman M, 2017, ENRGY PROCED",0.00020483408439164277,1.6416471508558872e-16,0.0,0.04989524247534365,0.0,0
" Andersen M, 2013, 13 C IBPSA",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Meng H, 2018, RENEW ENERG",0.00020483408439164277,1.112229019164228e-05,0.0,0.10937605018483253,0.0,0
" Garbarino E, 2016, PROCUREMENT PRACTIC",0.00020483408439164277,3.1595707175798164e-12,0.0,0.0700983559480221,0.0,0
" Emeis S, 2007, METEOROL Z",0.00020483408439164277,0.0004301536967607035,0.0,0.1094496132720547,0.0,0
" Doubrawa P, 2019, APPL ENERG",0.00040966816878328555,1.3574188995554935e-05,0.0018113537661898658,0.10927322783535152,0.0017285130055117973,0
"Lai Py1, 2021, PHYS FLUIDS",0.014543219991806636,0.005408574699117003,0.10617719257649216,0.12844664281203957,0.09776411865043506,0
" Martins La, 2022, BUILD ENVIRON",0.00020483408439164277,2.6726115889716182e-09,0.0,0.09486427141830053,0.0,0
" Sebastiani A, 2021, WIND ENERGY",0.00020483408439164277,0.00035725572126793736,0.0,0.10864098626966642,0.0,0
" Kaimal Jc, 1972, Q J ROY METEOR SOC",0.00040966816878328555,1.3574188995554935e-05,0.0018113537661898658,0.10927322783535152,0.0017285130055117973,0
" Vanwijk Ajm, 1990, J WIND ENG IND AEROD",0.00020483408439164277,1.1128585221604126e-06,0.0,0.10468083281514677,0.0,0
" Jonkman J, 2010, NRELTP500048191 TR N",0.00020483408439164277,3.7031239747260596e-05,0.0,0.12071310239101946,0.0,0
" Yong-Bo S, 2007, J CONSTR STEEL RES",0.00020483408439164277,7.348503064935862e-08,0.0,0.09780627066012221,0.0,0
" Tang Hw, 2020, PHYS FLUIDS",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
" Khoshnoodmotlagh S, 2021, SUSTAIN CITIES SOC",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Serri L, 2018, RENEW ENERG",0.00020483408439164277,0.0026586540056018114,0.0,0.09280486645756107,0.0,0
" Schollenberger M, 2018, S DGLR",0.00020483408439164277,3.816633479694368e-06,0.0,0.10514979861724354,0.0,0
" Stern Rj, 1994, ANNU REV EARTH PL SC",0.00020483408439164277,1.1178481519539743e-05,0.0,0.10443004128430555,0.0,0
"Javanroodi K1, 2022, SCI TOTAL ENVIRON",0.02273658336747235,1.5757248775406448e-06,0.26164515457297716,0.13123655913978494,0.2575941164897093,0
" Adams As, 2007, ANTARCT RES SE",0.00020483408439164277,0.0009668082491892344,0.0,0.1057007383029857,0.0,0
" Wong Lt, 2008, BUILD ENVIRON",0.00020483408439164277,5.1862071358098774e-11,0.0,0.08165108461139636,0.0,0
" Young W C, 2002, ROARKS FORMULAS STRE",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Shehabi A, 2016, US DATA CTR ENERGY ",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Gang Wj, 2015, SCI TECHNOL BUILT EN",0.00020483408439164277,1.7080697665187024e-16,0.0,0.049898302312983575,0.0,0
" Brown T, 2020, ROUTL RES TEACHER ED",0.00020483408439164277,3.264736098016788e-16,0.0,0.05549303779482807,0.0,0
" Fernandez-Llorca D, 2013, LECT NOTES COMPUT SC",0.00020483408439164277,1.2702413559648543e-12,0.0,0.07178672783684033,0.0,0
" Nunalee Cg, 2014, WIND ENERGY",0.00020483408439164277,1.5686747098271287e-05,0.0,0.10412267792778382,0.0,0
" Eriksson O, 2015, J PHYS",0.00020483408439164277,0.0009668082491892344,0.0,0.1057007383029857,0.0,0
" Gormont Re, 1973, MATH MODEL UNSTEAD",0.00020483408439164277,3.7031239747260596e-05,0.0,0.12071310239101946,0.0,0
" Van Der Laan Mp, 2017, WIND ENERGY SCI",0.00020483408439164277,4.919126311572526e-05,0.0,0.10837569649477213,0.0,0
" Pena A, 2010, Q J ROY METEOR SOC",0.00020483408439164277,1.206713211012688e-05,0.0,0.11578323253883553,0.0,0
" Gustin M, 2020, BUILD ENVIRON",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Foph, 2017, RAD MA",0.00020483408439164277,1.0164581002536279e-09,0.0,0.09478691389185516,0.0,0
" Emeis S, 2010, WIND ENERGY",0.00020483408439164277,0.0004301536967607035,0.0,0.1094496132720547,0.0,0
"Hall M1, 2021, ENERGIES",0.008603031544448997,2.8191445938657804e-15,0.033667656467263773,0.05977568811832697,0.033667656467263773,0
" Javanroodi K, 2018, WIND PHIL ARCHITECT",0.00040966816878328555,1.9103500135560926e-08,0.0014700016824568186,0.106586904787896,0.0011395684175735088,0
" Schlipf D, 2012, P GERM WIND EN C DE",0.00020483408439164277,1.0073073767138319e-09,0.0,0.08148753985077865,0.0,0
" Rott A, 2018, WIND ENERGY SCI",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Rizwan Am, 2008, J ENVIRON SCI",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Van Hooff T, 2016, ENERGY",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Traumner K, 2012, FORESTRY",0.00020483408439164277,0.0004301536967607035,0.0,0.1094496132720547,0.0,0
" Houser Kw, 2021, LIGHTING RES TECHNOL",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Davila C Basurto, 2021, BS2021 BRUG BEL",0.00020483408439164277,1.822349742195597e-16,0.0,0.056863316056141165,0.0,0
" Mainzer K, 2017, SOL ENERGY",0.00020483408439164277,8.410616565883191e-11,0.0,0.08740801747444184,0.0,0
" Schulman J, 2015, ARXIV15020547",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
" Scb, 2017, 4 8 MILL DWELL SWE",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Wessel A, 2007, WIND ENERGY",0.00020483408439164277,3.418545352845671e-05,0.0,0.10481118100431525,0.0,0
"Sahebzadeh S1, 2021, J PHYS CONF SER",0.0022531749283080703,3.952219810638805e-06,0.00658820883770416,0.1110555050045496,0.006231615104211721,1
" Zalkind Ds, 2019, WIND ENERGY SCI",0.00020483408439164277,3.6869410013570787e-09,0.0,0.0831927474737147,0.0,0
" Hall Matthew, 2018, JOURNAL OF OCEAN ENGINEERING AND MARINE ENERGY",0.00020483408439164277,1.3698329527176133e-09,0.0,0.07820835269051471,0.0,0
" Medici D, 2011, WIND ENERGY",0.00040966816878328555,0.0007874094180286409,0.00011738397321975306,0.11179043301046461,0.00011700986524168644,0
" Arnqvist J, 2020, BIOGEOSCIENCES",0.00020483408439164277,2.5331602491978744e-06,0.0,0.10124219738288298,0.0,0
" Fleury J, 2019, J PHYS CONF SER",0.00020483408439164277,2.700326954383561e-10,0.0,0.0802208455888394,0.0,0
" Zhai H, 2010, ENERG CONVERS MANAGE",0.00020483408439164277,3.282950953174576e-12,0.0,0.07468828883959305,0.0,0
" Pierson C, 2021, LEUKOS",0.00020483408439164277,9.065669630396694e-15,0.0,0.06412125510592748,0.0,0
" Akyuz O, 1979, P E FERM INT SCH PHY",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Volker P, 2015, GEOSCIENTIFIC MODEL",0.00020483408439164277,4.490037273051889e-05,0.0,0.10440324201792092,0.0,0
" Ioannou A, 2015, ENERG BUILDINGS",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Empa, NES",0.00020483408439164277,2.289516018830697e-06,0.0,0.1046673670218468,0.0,0
" Yang Wonyoung, 2017, KIEAE JOURNAL",0.00020483408439164277,3.859606077835533e-12,0.0,0.0807703125258508,0.0,0
" Urban Redevelopment Authority, 2019, MASTER PLA",0.00020483408439164277,8.066745904142321e-10,0.0,0.09957372167492709,0.0,0
" Neumann T, 2007, DEWI MAG",0.00020483408439164277,1.5686747098271287e-05,0.0,0.10412267792778382,0.0,0
" Huijboom N, 2020, EUR J EPRACTICE",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Miles Jch, 2001, RADIAT PROT DOSIM",0.00020483408439164277,1.0164581002536279e-09,0.0,0.09478691389185516,0.0,0
" Johnson Gr, 2011, J AEROSOL SCI",0.00020483408439164277,6.961872010461954e-10,0.0,0.07747853549380267,0.0,0
" Birikh Rv, 2003, LIQUID INTERFACIAL S",0.00020483408439164277,1.7068769855001052e-12,0.0,0.06007358460383674,0.0,0
" Zhang D, 2013, ENERG CONVERS MANAGE",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Kanev S, 2020, ENERGIES",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Forristall Gz, 2000, J PHYS OCEANOGR",0.00020483408439164277,1.1049115238925728e-05,0.0,0.10558643510608387,0.0,0
" Businger Ja, 1971, J ATMOS SCI",0.00020483408439164277,0.0004301536967607035,0.0,0.1094496132720547,0.0,0
" Deng Zp, 2021, ENERG BUILDINGS",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
" Morillo Jl, 2020, INT J ELEC POWER",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Vigara F, 2019, COREWIND D1 2 DESIG",0.00020483408439164277,1.3698329527176133e-09,0.0,0.07820835269051471,0.0,0
" Mytton D, 2021, NPJ CLEAN WATER",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Zhang N, 2019, ENERGY",0.00020483408439164277,2.0566679306466234e-09,0.0,0.08963225439256797,0.0,0
"Boorsma K, 2016, WIND ENERGY",0.00020483408439164277,3.816633479694368e-06,0.0,0.10514979861724354,0.0,0
" Han W, 2018, RENEW ENERG",0.00020483408439164277,0.0026586540056018114,0.0,0.09280486645756107,0.0,0
" Bakici T, 2013, J KNOWL ECON",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Luo Hd, 2019, FUTURE GENER COMP SY",0.00020483408439164277,1.0160749476166451e-10,0.0,0.08766227936291322,0.0,0
" Fan C, 2020, APPL ENERG",0.00040966816878328555,1.5199737049092095e-07,0.0075214102186734995,0.10902431943544966,0.0075214102186734995,0
"Ahriz A, 2019, DESERT",0.00020483408439164277,6.643795048809229e-12,0.0,0.0831955828973603,0.0,0
" Matzarakis A, 2011, THEOR APPL CLIMATOL",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" The European Council, 2018, DIR EU 2018 844 EU",0.00020483408439164277,6.969472216500429e-11,0.0,0.0909446545332613,0.0,0
" Sae-Zhang P, 2020, 16 C INT SOC IND AI",0.00020483408439164277,3.97327706386507e-09,0.0,0.09450800472346439,0.0,0
"Shmyrova A1, 2021, J PHYS CONF SER",0.004506349856616141,1.567006067336582e-10,0.03240655876975667,0.07277443205533361,0.03634934822199254,0
" [Anonymous], 2020, FACEBOO",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Lin Zp, 2006, ENERG BUILDINGS",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Nikiforova A, 2021, GOV INFORM Q",0.00020483408439164277,4.877516559913434e-11,0.0,0.07866453972704275,0.0,0
" Klyne G, RDF 11 CONCEPTS ABS",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Tagliabue Lc, 2021, ENERG BUILDINGS",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
