ND,DC,EC,LC,CC,BC,FR
" Hongxia M, 2010, J PHYS ED",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Jian W, 2010, ED OCCUP",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Jiong L, 2009, SPORTS CULT GUIDE",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Lanjia M, 2005, J BEIJING U PHYS ED",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Quennerstedt M, 2019, SPORT EDUC SOC",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Salehi S, 2019, PHYS REV PHYS EDUC R",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Song X, 2009, J CHENGDU I PHYS ED",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Tao W, 2009, J HENAN ED I NAT SCI",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Wanlin X, 2016, J XIAN I PHYS ED",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Xianjun J, 2010, J ANHUI NORMAL U NAT",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Xilin L, 2011, J WUHAN POLYTECH",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Yeshou X, 2013, J NANJING I PHYS ED",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Zhang Y, 2018, CONT SPORTS SCI TECH",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Zhu Z, 2019, SPORTS",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
" Zili L, 2008, PHYS ED SCI",0.00014421690222094028,5.054325724118868e-07,0.0,0.11558400426730676,0.0,0
"Aashto, 2008, GUID SPEC LRFD SEIS",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Carden Lp, 2006, J STRUCT ENG",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" China Earthquake Administration, 1998, 5026797 GB CHIN EAR",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Chyne P, 2019, INT J ELEC ENG EDUC",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Connor Jj, 1997, J STRUCT ENG-ASCE",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Dicleli M, 2002, J BRIDGE ENG",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" El-Bahey S, 2011, ENG STRUCT",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Gao Ex, 2013, APPL MECH MATER",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Guo Jww, 2013, EARTHQ ENG STRUCT D",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Hajirasouliha I, 2012, EARTHQ ENG STRUCT D",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Kelly Te, 2001, BASE ISOLATION STRU",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Kim Sh, 2006, ENG STRUCT",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Ministry Of Transport Of The People'S Republic Of China, 2008, GUIDELINES SEISMIC ",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Priestley Mjn, 1996, BRIDGES",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Sabelli R, 2003, ENG STRUCT",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Savage I, 1999, COMPUT STRUCT",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Sheng X, 2019, INT J ELEC ENG EDUC",0.00028843380444188056,6.858644285867339e-07,0.006612926369169226,0.11043335616111102,0.006612926369169226,0
" Sullivan Tj, 2011, J EARTHQ ENG",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Takeuchi T, 2008, J STRUCT ENG",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Tsai Kc, 2008, EARTHQ ENG STRUCT D",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Tubaldi E, 2011, ENG STRUCT",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Usami T, 2005, EARTHQ ENG STRUCT D",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
" Vargas R, 2009, J STRUCT ENG",0.00014421690222094028,7.45149909451619e-09,0.0,0.09050919580739059,0.0,0
"Belagra M, 2018, INT J ELEC ENG EDUC",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Beutel Me, 2016, PLOS ONE",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Blunt Ak, 2000, PERS INDIV DIFFER",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Ellis A, 1977, OVERCOMING PROCRAST",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Lianhua Z, 2017, ED MODERN",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Sirois Fm, 2003, PERS INDIV DIFFER",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Solomon Lj, 1984, J COUNS PSYCHOL",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Steel P, 2001, PERS INDIV DIFFER",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Steel P, 2007, PSYCHOL BULL",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Tice Dm, 1997, PSYCHOL SCI",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Weiguo P, 2009, TSINGHUA U ED RES",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Wolters Ca, 2003, J EDUC PSYCHOL",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
" Xintong Y, 2016, COLL ADVIS ACAD J",0.00014421690222094028,9.449249081937823e-13,0.0,0.06723878787878788,0.0,0
"Chinowsky Ps, 2006, J PROF ISS ENG ED PR",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Rios Id, 2010, PROCD SOC BEHV",0.00028843380444188056,2.984047697819699e-06,0.006039636620833857,0.10526315789473684,0.006039636620833857,0
" Fernandes S, 2014, EUR J ENG EDUC",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Fioravanti Ml, 2018, SIGCSE'18: PROCEEDINGS OF THE 49TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Giannakos Mn, 2017, IEEE GLOB ENG EDUC C",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Gibbes M, 2014, INNOV LANG LEARN TEA",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Gijselaers Wh, 1996, NEW DIR TEACH LEARN",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Google, GOOGLE TRENDS WEBSI",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Hassan H, 2008, INT J ENG EDUC",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Hulls C, 2015, P CAN ENG ED ASS CA",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Johnson Pa, 1999, J PROF ISS ENG ED PR",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Overflow S, STACK OVERFLOW TREN",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Padmanabhan G, 2002, J PROF ISS ENG ED PR",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Pereira M, 2017, PRODUCTION",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Requies Jm, 2018, J TECHNOLOGY SCI ED",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Ruikar K, 2013, INT J ENG EDUC",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Rush M, 2007, P IEEE C ENG ED IC",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Sindre G, 2018, UNIPED",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Stewart Ra, 2007, EUR J ENG EDUC",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Vasilevskaya M, 2015, ACM T COMPUT EDUC",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Veselov G, P 2019 INT C MOD ED",0.00014421690222094028,3.166187823817152e-08,0.0,0.08700234632805932,0.0,0
" Bampis Cg, 2017, IEEE T IMAGE PROCESS",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Chen Xy, 2019, IET CONTROL THEORY A",0.00028843380444188056,8.570957341421712e-07,0.011750231762140856,0.11436771182107572,0.011188426135651835,0
" El-Sehiemy Ragab A, 2017, RESOURCE-EFFICIENT TECHNOLOGIES",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Forcan M, 2018, INT J ELEC ENG EDUC",0.00028843380444188056,3.2839712312342445e-07,0.01800882824609407,0.10788691633862862,0.01800882824609407,0
" Hsu Sh, 2013, PHYS MED BIOL",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Li C, 2014, IEEE T MED IMAGING",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Ramezani A, 2018, CIRC SYST SIGNAL PR",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Su Kh, 2015, MED PHYS",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Sun Jw, 2017, NONLINEAR DYNAM",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Sun Xk, 2017, PAC J OPTIM",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Tang Xin, 2020, JOURNAL OF COMPUTER APPLICATIONS",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Wang Jh, 2016, IEEE T CYBERNETICS",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Yu F, 2017, ISA T",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" [张超华 Zhang Chaohua], 2017, [固体力学学报",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Zhang Wei, 2019, COMPUTER ENGINEERING",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Zhang X, 2019, ACTA MATH APPL SIN-E",0.00014421690222094028,3.2210751472341256e-07,0.0,0.10767582340792273,0.0,0
" Zhou Qi, 2019, COMPUTER ENGINEERING",0.00028843380444188056,3.3631923800296e-07,0.013345421104105295,0.11876744942877207,0.012417189790760447,0
"Alqahtani A, 2016, CAN J ELECT COMPUT E",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Calvo Ra, 2010, AUSTRALASIAN J ENG E",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Chika Ie, 2009, P IEEE CIVE",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Coelho R, 2012, SUSTAINABLE ENERGY R",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Dunlop J, 2010, PHOTOVOLTAIC SYSTEMS",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Gordon M, 2011, IEEE POWER ENERGY M",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Masters Gm, 2004, RENEWABLE EFFICIENT",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Saloux E, 2011, SOL ENERGY",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" The Mathworks, 2015, MATLAB VERS 8 6 R20",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Villalva Mg, 2009, IEEE T POWER ELECTR",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Xiao Wd, 2004, IEEE POWER ELECTRON",0.00014421690222094028,4.574334375593833e-05,0.0,0.10379462615073722,0.0,0
" Abdurrahman A, 2019, J MODERN PHYS",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Brennan Td, 2018, J HIGH ENERGY PHYS",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Caamano-Withall Z, 2016, WORLD J MECH",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Calasan M, 2020, INT J ELEC ENG EDUC",0.00028843380444188056,3.4009605823687524e-09,0.004604956143958298,0.09602947082692814,0.004604956143958298,0
" Chung D-Y, 2019, J MODERN PHYS",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Riemann, 1854, UEBER HYPOTHESEN WEL",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Salem M, 2015, J MODERN PHYS",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Samanta Gc, 2012, J MOD PHYS",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Tamm M, 2017, J MODERN PHYS",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
" Yosifov A, 2016, J HIGH ENERGY PHYS",0.00014421690222094028,3.3666785417255793e-09,0.0,0.09598693226650425,0.0,0
"[Anonymous], 1990, CONTINUITY CHANCE C",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Benin S, 2015, AGR ECON-BLACKWELL",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Bergius M, 2018, J PEASANT STUD",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Chen Yh, 2019, AGR ECON-CZECH",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Clark G, 2007, PRINC ECON HIST W W",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" [丁志伟 Ding Zhiwei], 2016, [地理科学进展",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Fan Sg, 1997, J DEV ECON",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Galor O, 2011, UNIFIED GROWTH THEORY",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Galor O, 2000, AM ECON REV",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Gao Wanlin, 2010, RESEARCH OF AGRICULTURAL MODERNIZATION",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Hall Re, 1999, Q J ECON",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Hansen Gd, 2002, AM ECON REV",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Jones C, 2001, BE J MACROECON ADV",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Knickel K, 2018, J RURAL STUD",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Kogel T, 2001, J ECON GROWTH",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Lin Jyf, 1992, AM ECON REV",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Lucas Robert E, 2004, EC ED B",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Maddison Angus, 2001, WORLD EC MILLENNIA",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Rivera M, 2018, J RURAL STUD",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Takeshima H, 2020, AGR SYST",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Takeshima H, 2017, AGR ECON-BLACKWELL",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Wang Xb, 2016, AGR ECON-BLACKWELL",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Wu S, 2001, REV DEV ECON",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Yang Dt, 2013, J MONETARY ECON",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Young A, 2003, J POLIT ECON",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
" Zhang Xb, 2017, CHINA ECON REV",0.00014421690222094028,4.529519512883908e-07,0.0,0.11873490984434665,0.0,0
"Bogarra S, 2019, INT J ELEC ENG EDU",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Cano Zp, 2018, NAT ENERGY",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Iacobucci R, 2018, ENERGIES",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Johnson Mark, 2017, ELECTRICITY JOURNAL",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Khooban Mh, 2019, IEEE T INTELL VEHICL",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Khorram-Nia R, 2018, J RENEW SUSTAIN ENER",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Kirmani S, 2017, INT J RENEW ENERGY R",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Lai Cm, 2016, ENERGIES",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Lakshminarayanan V, 2019, IEEE T TRANSP ELECTR",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Lee Ek, 2016, SUSTAINABILITY-BASEL",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Mumtaz Ma, 2019, ELECTRONICS-SWITZ",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Wang L, 2019, INT J ELEC ENG EDUC",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Wu Xh, 2017, J POWER SOURCES",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Yao Jw, 2018, ENERGIES",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Yu L, 2018, ENERGIES",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
" Zhang Zy, 2019, J ENG-JOE",0.00014421690222094028,2.770012077918893e-07,0.0,0.08962940940759795,0.0,0
"Afari E, 2017, INTERNATIONAL JOURNAL OF INFORMATION AND EDUCATION TECHNOLOGY",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Bihl T, P AAAI C ART INT",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Bohg J, 2016, BIG DATA-US",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Bonsignorio F, 2017, IEEE ROBOT AUTOM MAG",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Bousaba Na, P AM SOC ENG ED ANN",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Calnon M, 2012, GLOBAL J ENG ED",0.00028843380444188056,0.002894037791404961,0.024110570153876534,0.1320535527242949,0.022612982713637268,0
" Casser V, P AAAI C ART INT",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Chi L, 2017, ARXIV17080379",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Chris C, P SOC INF TECHN TEAC",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Collberg C, 2016, COMMUN ACM",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Crenshaw Tl, P 3 INT C CYB SEC EX",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Dahnoun N, 2017, INT J ELEC ENG EDUC",0.00043265070666282084,3.778339617671102e-05,0.025496828398555254,0.13669249117826798,0.023709566464995096,0
" Danahy E, 2014, INT J ADV ROBOT SYST",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Fike H, EGU GEN ASS C EGU G",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Fridman L, 2017, ARXIV17100445",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Gomez-De-Gabriel Jm, 2011, IEEE T EDUC",0.00028843380444188056,3.69401082395455e-05,0.012612374463378121,0.11778695068711886,0.012612374463378121,0
" Hothorn T, 2011, BRIEF BIOINFORM",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Karaman S, 2017, INTEGR STEM EDU CONF",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Karsli M, 2018,  26 SIGN PROC C",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Kelly J, AAAI 2008 ED C CHIC",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Kluyver T, 2016, POSITIONING AND POWER IN ACADEMIC PUBLISHING: PLAYERS",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Kul S, 2017, INT J ADV ROBOT SYST",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Mclurkin J, 2013, IEEE T EDUC",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Montemerlo M, P AAAI NAT C ART INT",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Nourbakhsh I, 2003, CMURITR032",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Nourbakhsh Ir, 2005, AUTON ROBOT",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Redmon J, 2017,  IEEE C COMP VIS",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Ruvolo P, P AAAI CONFARTIFINTE",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Sat Ilm I Y, INFORM SYSTEMS ARCHI",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Sermanet P, 2013, COMPUT VIS PATTERN R",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Shen H, 2014, NATURE",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Simonyan K, 2014, VERY DEEP CONVOLUTI",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Skruch P, TRENDS ADV INTELLIGE",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Snider Jm, 2009, AUTOMATIC STEERING ",0.00014421690222094028,3.6563997818368976e-05,0.0,0.117611140322608,0.0,0
" Twigg P, 2018, INT J ELEC ENG EDUC",0.00043265070666282084,3.767117691231117e-05,0.015717463932584424,0.1261897395766984,0.01538863379108735,0
"Arely D, 2010, GROTESQUE BEHA",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Bao Gx, 2012, CHIN PUBLIC ADM",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Christakis Na, 2012, BIG NET SOCIAL NETW",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Dai Y, 2012, FOREIGN ED RES",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Hu Gb, 2014, LEADERSHIP SCI FORUM",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Huang Nz, 2016, HIGHER ED J",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Jia Cl, 2015, J TIANJIN NORMAL U S",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Li Zj, 2009, PRACTICE ASSESSMEN",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Lin Py, 2014, J HUIZHOU U",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Liu X, 2015, AER ADV ENG RES",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Liu Y, 2016, ADM SCI FORUM",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Lu Xx, 2013, THEORISTS",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Mao Zd, 1991, SELECTED WORKS ZD MA",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Marx Kh, 1956, COMPLETE WORKS MARX",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Spencer Lm, 2003, PERFORMANCE APPRAIS",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Wang Dt, 2018, SKELET MUSCLE",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Wu Xc, 2016, J NANJING U FINANCE",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Yao L, 2016, J JIANGXI U SCI TECH",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Zhang Jx, 2016, CHINA HIGHER ED",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Zhang Yj, 2010, PARTY BUILD IDEOL ED",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
" Zhou Yl, 2014, CHINA HIGHER ED",0.00014421690222094028,1.9043911410386022e-05,0.0,0.12115811360975695,0.0,0
"Beyhan B, 2018, J TECHNOL TRANSFER",0.00014421690222094028,1.0163275724828374e-07,0.0,0.11232969916894814,0.0,0
" K Kay Milton, 2007, ENV DETERMINISM CULT",0.00014421690222094028,1.0163275724828374e-07,0.0,0.11232969916894814,0.0,0
" Ogbari Me, 2018, DATA BRIEF",0.00014421690222094028,1.0163275724828374e-07,0.0,0.11232969916894814,0.0,0
" [温忠麟 Wen Zhonglin], 2014, [心理学报",0.00014421690222094028,1.0163275724828374e-07,0.0,0.11232969916894814,0.0,0
